1.2366717, -0.8376839, C3
0.9968698, 0.9301393, C2
-0.102303505, -1.470016, C1
1.1361063, 0.79588366, C2
0.7434578, -0.90838706, C3
-1.1022795, -0.49132383, C2
-0.34212935, -1.9874109, C1
0.13031459, 1.0604274, C1
-1.586198, 1.8063395, C1
0.1739471, 1.1342711, C1
-0.7790865, 1.4657769, C3
1.9527445, -1.3186985, C1
-0.722049, -1.2116048, C2
-0.94511485, 1.6599569, C3
1.3374102, -1.7480892, C1
-0.9266473, 1.4503119, C3
-0.3203379, -0.27380025, C1
0.3338554, -0.9502857, C3
1.4496958, -1.1660757, C3
0.67055273, 1.3268392, C2
0.6382978, 0.9218774, C2
0.8484652, -0.82002604, C3
1.0616841, -1.5779091, C3
-1.4659054, 0.9554179, C3
1.8306029, -1.1255534, C1
-0.4938079, 0.6230848, C3
-0.30168474, -1.4715846, C1
-1.4921114, 0.020050526, C1
-1.4464681, 1.2520814, C3
0.25343704, 0.016833305, C1
-1.1584467, 1.2623835, C3
-1.6205943, -1.1849167, C2
0.9870188, -0.45387483, C1
0.6557987, -0.624874, C3
-1.4973029, -0.9295063, C2
-0.66033125, -0.10492456, C1
1.7087326, 0.002306223, C1
-1.7925137, 1.3941133, C1
-1.0907797, -0.33618915, C2
-0.23418033, -0.7931839, C1
-0.45838547, -0.34952676, C1
0.63859034, 0.21531343, C1
-0.5315585, -0.16727126, C1
-0.08312833, -0.57451665, C1
-1.7805929, -1.8368243, C1
-0.13963771, 1.1627085, C1
-0.859967, -1.0638161, C2
-1.5375067, 1.573926, C1
0.33539057, -1.8944542, C1
-1.5393012, 1.0143182, C3
-1.6352935, -0.026230693, C1
-0.35547316, 1.7191317, C1
0.55519056, 0.55418587, C2
0.53470397, 0.24041629, C1
-1.162627, 1.8834972, C1
0.44143987, 0.43317914, C1
-0.11420274, 0.8211546, C1
-1.8914955, 1.8603437, C1
1.7196553, -0.14458418, C1
-0.5929792, 0.15731096, C1
-1.6801833, -1.5393634, C1
-1.5115794, 0.23777771, C1
1.2788367, 1.1118395, C1
1.5863631, 0.017245531, C1
1.5365112, 0.58051753, C2
-1.6978635, 0.37035203, C1
-0.3818313, -0.3813461, C1
0.13454795, -1.4945652, C1
1.0593133, -1.8711579, C1
-0.80629325, 1.3736911, C3
0.48690605, -0.121038556, C1
-1.0035707, 1.8717031, C1
-1.9567144, -0.38399816, C1
-1.2899821, 0.77219224, C1
1.2475295, -1.3597093, C3
0.74952984, 2.0, C1
0.515373, 1.607511, C1
0.97276425, -1.2506864, C3
-1.0276797, -0.6203604, C2
1.866297, 0.9113648, C1
-1.2646675, -0.04063964, C1
0.90703773, 1.1586523, C2
-0.4582212, 0.59683347, C3
0.15683913, 1.4019194, C1
0.3258562, 0.18818116, C1
1.0753157, 0.1737628, C1
-0.31665552, -0.094020605, C1
-1.1312637, -1.6943079, C1
0.51668215, 0.21184373, C1
-0.5560769, 0.6994438, C1
1.6204481, 1.7272506, C1
0.9066477, 0.93996215, C1
0.87937474, 1.5026085, C2
1.9879811, 1.3001411, C1
0.81914115, 0.006795168, C1
0.7711656, 0.3680644, C2
-0.04301822, -1.815416, C1
-0.39960778, 1.2621408, C3
1.4223728, 1.191256, C2
1.1037335, 1.7957919, C1
0.8959155, -0.22000647, C1
-1.2293978, -0.44460833, C2
-0.949551, -1.1247907, C2
0.6424351, 1.7686672, C1
0.0061793327, -0.13536203, C1
-1.1003327, -1.0019171, C2
1.0802848, 1.0647597, C1
-1.6779293, 1.9986422, C1
1.9304495, 0.7719388, C1
1.5795882, 0.7125039, C2
-0.34423065, 0.15861297, C1
0.5311806, 0.63576317, C2
-1.9674511, -0.012918353, C1
-0.8930774, -1.365737, C2
-0.35310447, 0.69912076, C1
-1.8714674, -1.354569, C1
-1.0185138, 0.798028, C3
-0.19663942, 1.0985858, C1
0.9262657, 0.31012344, C2
1.2420831, 1.6551173, C2
-0.8314891, 0.99854636, C3
-0.14075112, -0.2027868, C1
1.4481616, -0.78415203, C3
0.72453547, -0.74426615, C3
1.6915233, 1.2699165, C1
0.35998058, 1.7973177, C1
1.5975776, 1.8856871, C1
1.5813532, 0.46233606, C1
-0.5462996, 1.5225873, C1
-1.5602906, -1.8400966, C1
0.8644481, 0.8133855, C2
0.5194514, 1.8964312, C1
-1.028655, 0.35682607, C3
0.35203075, -0.35069895, C1
0.67175436, 0.7359581, C2
-1.8322206, -0.09211087, C1
0.8497317, -0.9977251, C3
1.1130681, 0.9876704, C2
1.845283, -1.5323741, C1
-1.7253823, 1.1882966, C1
1.9851208, 0.9403305, C1
0.498832, 1.35882, C2
0.19750834, 1.5671048, C1
-1.9893446, 1.2395778, C1
0.60612345, -0.059600234, C1
0.1857667, 1.3841925, C1
-1.1915886, 1.0527897, C3
-1.67823, 1.9317875, C1
-0.06173718, -1.3686728, C1
1.9510767, -0.51946735, C1
-1.5380049, 0.76967525, C3
0.7809279, -1.327781, C3
-1.038177, 0.0026812553, C1
0.59772944, 1.2635236, C2
-0.6611494, 1.0743148, C3
0.54473186, -1.0256898, C3
1.7949891, -0.9529196, C1
-1.5620509, -1.1953956, C2
-1.76768, 1.0396678, C1
1.1668825, -1.2206961, C3
1.8317966, 1.7743721, C1
-0.041427016, 1.2192049, C1
1.2686496, -1.7096077, C1
1.8381824, -0.47378147, C1
0.3775475, 1.9912345, C1
0.8218181, 1.7637997, C1
-0.59002566, -1.2990557, C2
-1.6092983, -1.2935948, C2
0.15312862, -1.7343535, C1
-0.1942004, 1.086468, C1
-1.4769447, -1.4762063, C2
-1.357665, 0.31781745, C1
1.8240559, -0.27532363, C1
-0.5194223, -0.828949, C2
-1.2735901, -1.7968699, C1
0.967221, -1.0889083, C3
1.0300891, 0.0061666965, C1
-1.7724466, -0.2814541, C1
-1.3362088, 0.43062615, C3
-0.7626461, 1.8346322, C1
-0.93309045, 1.3401506, C3
0.082711935, 1.5410163, C1
0.012945414, 0.73413634, C1
-0.2887876, -1.5008802, C1
1.9026186, -0.34578693, C1
-0.5824847, -0.4168924, C1
-0.1148535, 0.077659845, C1
-0.79366505, -1.8467889, C1
-1.8612909, -0.22149324, C1
-0.014835, -1.4858567, C1
-0.6167823, -0.6885488, C2
-0.41548038, -1.3883351, C1
0.9676876, -1.8092247, C1
0.35451627, -1.330169, C1
0.8435869, -0.03513384, C1
-0.89931977, -1.5152696, C2
-1.9223385, 0.029476643, C1
-1.3909082, 0.2267561, C1
-0.88862777, 1.661335, C3
0.97938156, 0.123361826, C1
1.4079797, 0.6939881, C2
0.22444749, 1.4451308, C1
1.1265802, -1.9251934, C1
-0.37330246, 0.858659, C3
-0.9305904, -1.07513, C1
-0.5264287, 1.9156775, C1
0.47420406, -1.3199356, C1
-1.080739, -1.004084, C1
0.14735293, -0.76569366, C1
-1.1929572, 1.1950555, C3
-0.5886518, 1.8755157, C1
-0.8827535, 0.18375707, C1
1.9072413, 0.89707685, C1
-1.247644, -0.5290936, C2
-0.8095536, -1.723637, C1
1.3235161, -0.28294718, C1
1.0975354, 1.635812, C2
-0.7048836, -0.33762705, C1
1.389245, 0.6485162, C2
-1.0427368, 1.3686702, C1
-0.96236944, -1.6992271, C1
0.44373846, -0.26513755, C1
0.055410147, 0.17916155, C1
0.14723825, -0.08042824, C1
1.4055026, 1.0340362, C2
-0.14117146, -1.7711463, C1
-1.7235383, -0.64139295, C1
-0.483006, 1.1493833, C3
-1.3369331, -1.3392894, C2
-1.2513878, -1.5082855, C2
0.03418517, 1.3598249, C1
-0.9474151, 0.78026915, C3
0.71599436, -0.7543049, C3
-0.5274389, 0.4187739, C1
-1.6632326, 1.207068, C3
-1.7082396, -0.24419653, C1
-0.24087703, 1.3134942, C1
1.9168072, 0.59531045, C1
-1.3784071, -1.8970077, C1
1.2729359, -1.6965034, C1
0.048622847, 0.99072623, C1
0.30697966, -1.8353502, C1
1.8869827, -0.12508321, C1
-1.0679123, 0.034735203, C1
1.6877158, -0.2237736, C1
-0.033227086, 0.90922165, C1
-1.1978923, 0.0051636696, C1
-0.9837985, 0.03911829, C1
-1.9059757, 1.5320153, C1
-1.9661393, -0.29877865, C1
0.20089364, -0.7521367, C1
0.6530256, 0.8915136, C2
0.4335127, -1.2600867, C3
0.7886927, -1.5025823, C3
-0.8720602, -0.17481971, C1
-1.2813892, 0.22963834, C1
1.7785087, -0.6567935, C1
0.6362612, 1.1786985, C2
-0.66769314, -0.98040056, C2
-1.183514, 0.95756245, C3
0.87543654, -0.5894731, C3
-1.153895, 0.92909, C3
-1.4615124, 0.8957348, C3
0.88530684, 0.14625454, C1
0.6116586, -1.9200141, C1
0.7416105, -1.9487112, C1
-1.4770501, -1.8649352, C1
0.34542727, 1.2561407, C1
-0.86977696, 0.3856063, C3
-1.0238917, 0.686136, C3
0.36936188, -0.20994568, C1
-1.020921, 0.5786152, C3
0.05633211, -0.68477476, C1
0.36029935, 0.64201784, C1
-1.4140801, 0.7003329, C3
-1.666284, 0.6635463, C1
-1.4500158, 1.959295, C1
1.7132323, -0.87317944, C1
-1.0158157, -0.17710435, C1
-1.496442, -1.0319648, C2
1.1255252, 0.5633857, C2
-1.0226502, -0.8101374, C2
0.08038187, 1.9507513, C1
-0.039510608, -0.9319612, C1
-0.6592729, -1.2662959, C2
-1.7329535, 1.7041345, C1
1.807364, -0.6900052, C1
-1.8677956, 0.55894184, C1
-0.6644622, -1.955439, C1
1.6697359, 1.5702105, C1
0.33822465, 1.2139838, C2
1.8228507, 0.013750076, C1
-0.7462126, -1.320513, C2
0.16859221, 1.6023583, C1
-0.15894604, 0.015109062, C1
0.3594172, 1.6883168, C1
0.7699096, -1.3364415, C3
0.40694332, -1.4553409, C1
-0.5916296, 1.3695898, C3
0.7657218, 1.6018462, C2
-0.41287386, -0.7464783, C2
0.9657097, -1.8996463, C1
1.7544937, 1.8187959, C1
-0.44490933, 0.8178961, C3
1.7535672, -1.5555944, C1
-0.7226639, 1.8411767, C1
1.869448, -0.4682151, C1
0.652688, 1.6062078, C2
-0.321558, 0.9265914, C3
1.5123425, 0.49509287, C1
-1.6010631, -1.1119359, C2
0.8289468, 1.4588954, C2
0.24164176, -1.7743266, C1
-1.3920836, -0.12936676, C1
-1.5534724, -1.1929784, C2
0.6466515, -0.45410562, C3
0.25705838, -1.2210522, C1
-1.758104, 1.5839477, C1
-1.0336304, 1.6710446, C3
-0.50402415, 0.2840283, C1
-0.50758886, -0.21299303, C1
-1.3299496, -1.5092801, C2
0.812624, -0.3769697, C1
-0.18586433, -0.43834424, C1
0.8465316, -1.6533448, C3
-0.3602743, -1.8307537, C1
-0.3847766, 1.5058126, C1
0.67930484, -1.0534191, C3
1.7788131, -1.0577457, C1
0.24874187, 1.6732774, C1
-1.0593307, -1.5290354, C2
1.6120567, -1.1512396, C3
1.5349357, -1.6133978, C1
0.4548385, 0.3736198, C1
-0.34871638, 0.65751314, C1
-1.208168, -1.2686918, C2
-1.0620091, 1.1795824, C3
0.45802832, 0.9960382, C2
0.8166568, -1.2127149, C3
-1.199203, -0.3365972, C2
0.3347795, 0.81307125, C2
0.9758816, 0.6996517, C2
0.45699763, -1.5570807, C1
-1.5570543, -1.5330808, C1
-0.27668035, -2.0, C1
-0.7299186, -0.33518922, C1
1.7696662, -0.49296904, C1
0.7324066, -0.49504256, C3
-1.5404947, 0.52375937, C1
-1.0985038, -0.6076548, C2
-0.25261343, 1.9865699, C1
-1.4783351, 1.0549154, C3
-1.7516342, -0.15750563, C1
1.070586, 1.2971108, C2
1.0194604, 0.18511105, C1
1.1477609, -0.4986564, C3
-1.2914747, 1.2981365, C1
-1.0798819, -1.252075, C2
-1.2442389, -1.5023704, C1
-1.1074779, -1.20545, C2
1.8772368, 1.5577149, C1
0.5779798, -0.776739, C3
-0.8726263, -1.7327386, C1
-1.3184984, -0.33023238, C1
-0.7622547, 0.4360373, C3
1.6992989, 0.6174884, C1
0.75744915, -0.1783973, C1
1.7055202, 1.148669, C1
0.7407706, -1.7403064, C1
-0.25087285, -0.9540262, C1
-0.518823, -0.68269205, C2
-1.6414064, -1.0298908, C2
-1.9424675, -1.630628, C1
-0.6903701, -1.8609763, C1
0.44473195, 1.6860528, C1
0.4264927, 0.7602072, C2
-0.75698113, 1.9718916, C1
-1.2209889, -0.33556783, C1
1.7696388, 1.7123733, C1
-0.24868238, -1.0267859, C1
0.4850812, -1.9751492, C1
1.0933442, 1.9763074, C1
0.85120034, -1.4555402, C3
-1.0608099, -0.34590268, C2
1.7874799, -1.9085733, C1
1.7870157, -0.3261149, C1
0.5274732, -1.2773285, C3
-1.4294634, -1.0886376, C2
-1.3368778, -0.07938969, C1
-1.5873249, 1.6481998, C1
-0.9512762, -1.0526401, C1
-0.44457078, 1.4843607, C1
-1.2824715, -1.0509552, C2
-1.6126199, 0.5767696, C1
-1.1836143, 1.6975269, C1
1.3300545, -0.97682464, C3
1.8019383, -0.015367627, C1
-1.1819491, 0.7168522, C3
-0.57475364, -0.5650928, C2
0.27462387, 1.3111494, C1
-0.5294981, -1.0607896, C2
-0.073596716, -0.6536176, C1
-0.12708402, 0.6442642, C1
1.4679041, 1.9702289, C1
-0.17336524, -1.9121516, C1
-0.118798256, 0.28834128, C1
1.7966025, 0.5699978, C1
-1.5809687, 1.377496, C3
0.1498928, -1.494304, C1
1.1339743, 0.069108725, C1
0.8587806, 0.59160376, C2
-1.0266148, -0.91236246, C2
1.396615, -1.8501832, C1
-0.9367399, -0.75575006, C2
1.050565, 0.99609876, C2
-1.2239577, 1.9605472, C1
-1.1549009, -0.04692924, C1
0.24200916, -0.98377025, C1
1.7944238, -0.22579443, C1
1.8536856, 1.5958738, C1
-1.170778, 1.7798657, C1
0.3129282, 0.22770381, C1
-0.15367913, -1.1310817, C1
1.2638397, 1.7970376, C1
0.17319012, -0.34052944, C1
-1.4326289, -0.9986795, C2
-0.45852876, 1.8000042, C1
1.0389109, 1.0260918, C2
-1.1155103, -1.5784075, C2
-0.8052052, -0.6476157, C2
0.7175815, -1.1439357, C1
0.42175508, -0.6322228, C3
-0.23786318, -1.7489523, C1
-1.958147, 1.3442562, C1
-1.9952016, -1.8130267, C1
-0.23064852, 1.3962159, C1
-1.9270346, 0.19360805, C1
1.712878, -1.0919657, C1
1.2125318, -0.21617556, C1
1.8916552, -0.60908914, C1
0.69996166, -0.9565151, C3
0.09679818, 1.1478426, C1
-1.610091, -0.6390412, C1
-1.3861835, 1.3600669, C3
-0.76644814, 1.7844188, C1
0.33946943, -1.0790361, C3
0.62881804, -0.68478596, C3
1.7616799, 1.738723, C1
-1.6007383, -1.7790333, C1
-1.7450587, 0.5380838, C1
-1.3236661, 0.25122595, C1
-0.9271395, -1.4832176, C2
-1.7066773, 0.024337053, C1
0.60436535, 0.81308556, C2
-0.23322093, 0.78843045, C1
0.2686627, -0.7622545, C1
-0.028445125, -0.6319995, C1
2.0, -0.75589454, C1
0.3127463, 0.78535557, C1
1.2857323, 0.63280654, C2
-0.2337352, -0.2776922, C1
-0.35544705, 1.1279805, C3
0.24912548, 0.30985475, C1
1.7605665, -0.24305964, C1
0.49090695, 1.5544736, C1
1.9159067, -0.7212523, C1
1.0445035, 1.5901353, C1
0.50487304, 1.3937063, C2
-0.047097206, 1.7005458, C1
0.019437313, -1.4824798, C1
-1.0997336, 1.540739, C3
-1.9547472, 0.55371976, C1
0.33129025, -0.3806572, C1
-0.044672728, 1.1858444, C1
-1.9906878, 0.73008204, C1
0.06679535, -0.09191394, C1
-1.5922462, -1.8951283, C1
-1.6183144, 2.0, C1
1.8234911, -1.9182744, C1
1.5969226, 0.6325698, C1
0.02712512, 0.12333846, C1
0.9565995, -1.5347955, C3
-1.8982753, -1.7797614, C1
-0.7068356, -0.52913725, C2
-1.2534298, 1.0736387, C3
-1.8612355, 1.4262049, C1
-0.6007948, 1.044332, C3
-0.88344884, 1.196044, C3
-1.4485383, 1.1660855, C3
-1.2798891, 1.9113073, C1
1.4521673, -0.025115013, C1
0.18091702, -1.5218315, C1
1.070323, -0.8068619, C3
-0.23475015, -1.4368019, C1
1.2124255, 1.463548, C2
-1.5523558, 1.552892, C1
1.8112512, 1.8480203, C1
-0.6053659, 1.9867349, C1
1.2512033, 1.7988043, C1
1.3652425, -0.5488539, C3
1.3478744, -1.527621, C3
-0.18901086, 1.653897, C1
1.7827394, -0.5893196, C1
1.1536498, -1.1469126, C3
0.92416143, -0.37749827, C3
1.1118786, -0.5436517, C3
-0.06526375, -0.647256, C1
1.1042519, -1.1890967, C3
-1.975699, 0.05512762, C1
-1.5048087, -0.65359795, C2
-1.7850739, -0.48940885, C1
-0.611653, 1.024524, C3
1.4463911, -0.89149666, C3
-1.3911117, -1.6667674, C1
-1.4691458, -1.3302858, C2
-0.120830655, 1.4518895, C1
-0.9131893, 1.0521002, C1
0.70152426, -0.344679, C1
0.99344945, -1.8075347, C1
0.21554208, -1.028858, C1
0.805933, 0.6592791, C2
-1.8441417, 0.9124162, C1
1.3940184, -1.2162389, C3
-1.7711307, 0.6459644, C1
-0.29478467, 1.3611994, C1
0.21429658, -0.6892992, C1
0.2490201, 1.0682521, C1
1.1394031, 1.8772538, C1
1.1407406, -1.7126067, C1
0.9719534, 1.4533885, C2
-0.84269845, -0.56213903, C2
-1.4974141, 1.4944212, C1
-1.9510932, 0.34868383, C1
-1.659195, -0.8443657, C2
-0.42956614, 1.2979186, C3
-1.6082426, -0.73217, C2
1.0262539, 1.4715021, C2
-1.2632996, 0.19742918, C1
-1.7416244, -0.5974332, C1
0.11963081, -1.6897705, C1
1.3072922, 0.4291618, C2
0.5299208, 1.3510625, C2
1.2998862, -0.454345, C1
1.98768, -0.10048199, C1
-0.97826874, -0.104717016, C1
1.6895399, 0.11076069, C1
1.5799558, 0.18206096, C1
-0.9700624, -1.7822335, C1
-0.9343604, -0.5926976, C1
-0.07800329, 1.5312855, C1
1.114969, -1.603823, C3
0.4057045, 1.0821509, C1
-1.2501528, 0.2138977, C1
0.21510887, 2.0, C1
-1.4895997, -1.2707598, C2
-0.94573176, -0.6577009, C2
-1.226712, -1.3308518, C2
1.9901712, -1.9013028, C1
-1.5544484, 1.5852604, C1
-0.34601843, 0.31551957, C1
-1.8109955, -0.3716179, C1
-1.0031638, -1.3522611, C2
-0.38482893, -1.9835156, C1
-0.43209445, 1.8064854, C1
1.9661775, -0.96407115, C1
0.71815085, 1.6512628, C1
-1.8812529, 1.163652, C1
1.1887133, 1.3311684, C2
-0.87718284, -0.766649, C2
-1.4935727, 1.5138185, C1
-0.64514077, 0.9937458, C3
1.3766639, -1.9038424, C1
1.9106457, 1.318258, C1
-1.335458, 0.40124965, C3
-0.26982915, 1.0384958, C1
1.2361941, -0.20601606, C1
1.3362141, 0.30841303, C1
0.6018183, -1.592602, C1
0.53047705, -1.3094021, C3
1.2790399, -1.097345, C3
-0.07954669, 1.4736106, C1
-0.5511805, -0.75126743, C2
0.38469124, 1.7214165, C1
-1.4052176, -0.7566613, C2
-0.5873816, 0.088680744, C1
-0.568825, -1.8482513, C1
1.9817181, 0.40388703, C1
-0.92666197, -1.2060268, C1
-1.5960182, -0.58503413, C1
-1.3209978, 1.9383838, C1
1.274879, 0.7573986, C2
-1.0018651, 0.3185594, C3
0.9916563, 0.53477097, C2
0.24551606, -1.7967587, C1
0.8088927, -1.8623737, C1
1.5735958, 0.13198972, C1
-1.9564356, 1.3235109, C1
0.3461187, -0.3069315, C1
1.5303519, -0.0063946247, C1
1.1060286, -0.22151911, C1
1.9318476, 0.40768433, C1
1.1875393, 1.3637211, C2
1.0942404, -0.33322752, C1
1.1631355, 1.5980406, C2
-0.6261003, 0.34329295, C1
-1.7244617, -1.437243, C1
-0.043772817, -0.20772564, C1
-1.5658982, 0.6498561, C3
-0.45227063, -1.7610471, C1
-1.2507715, -0.23316276, C1
2.0, 0.28152728, C1
-0.1204257, -0.60589683, C1
1.9915001, 1.9407122, C1
-0.089752436, -1.8677278, C1
-1.8561232, 1.4968333, C1
0.37883925, -0.33561575, C1
1.4758689, -1.3885508, C3
-1.804182, -1.9256635, C1
-0.54783094, 1.4538004, C3
-1.7298825, 1.9518619, C1
-0.3478675, 0.41674542, C1
1.8661485, 0.056385994, C1
-0.5578079, 0.2653737, C1
0.11913061, -0.45087564, C1
0.7892189, -0.90875196, C3
-0.8013048, 0.08334279, C1
0.35099387, 0.7524824, C2
1.9209642, -0.31308877, C1
-1.3418013, -1.0152098, C2
0.5644593, 1.2757828, C2
-0.71743774, -0.36937308, C2
-0.91926944, -1.7399403, C1
1.5442631, 0.47592568, C1
0.28481722, 0.530632, C1
1.1999831, -1.0608428, C3
-0.93034446, 1.180371, C3
-0.49698675, -2.0, C1
1.6512911, 0.13240218, C1
-0.46423423, -0.24941957, C1
1.6749499, 0.7135768, C1
-0.9495857, -0.39030302, C2
-1.6247791, 0.76492167, C3
0.3980639, -1.1790938, C3
0.3941884, -1.0648255, C3
-0.67606914, 1.4871497, C3
0.9594853, 0.38767982, C2
0.18398213, 0.75887394, C1
-0.45209646, -0.9243698, C1
1.0561075, 1.4007695, C2
0.89020276, -0.37680793, C3
-1.9497674, -0.41816664, C1
-0.08227086, -1.8007046, C1
1.361273, 0.8824761, C2
-0.78721595, -0.84780073, C2
-1.0238761, -0.6908797, C2
1.7616439, 1.333349, C1
0.17105079, -0.7586843, C1
0.56375074, 0.29204917, C1
-1.6358147, -0.64003456, C1
-1.6272483, -1.866818, C1
-1.4749868, -0.016873837, C1
1.1174135, -1.9997264, C1
-1.420306, 1.6322865, C1
-0.50649095, -0.061137676, C1
1.8090811, -1.3445528, C1
0.794801, -1.4398485, C3
-1.428047, -0.25884783, C1
-1.7865734, 0.52366066, C1
-0.3238324, 1.9413619, C1
-1.2688391, 1.167969, C3
1.6473713, 1.0512807, C2
0.06501436, -1.5599003, C1
-0.11891973, -0.79441595, C1
-0.53209865, -0.7272891, C2
1.5772371, -1.1933793, C1
1.0700953, 1.6515765, C2
-0.6051514, 0.2988565, C1
0.30501866, 1.9180887, C1
-0.6584753, 1.5618808, C3
0.79661155, 1.958338, C1
-1.507597, -0.56739044, C2
0.9808576, 0.26408744, C1
-1.9258432, 0.5758171, C1
-0.75535107, 0.30543613, C1
-1.9680672, 1.2048268, C1
1.9774771, -0.6393695, C1
0.06486511, 1.2541497, C1
-0.6903502, -1.0227439, C2
-1.9957283, -1.8497984, C1
-1.4180572, 0.6294904, C3
1.5681016, 1.3511777, C2
-1.9293499, -0.34168196, C1
-1.053705, 0.38291097, C3
1.7065454, 0.582237, C1
1.4304311, -0.9065269, C3
1.2218592, -0.90673256, C3
1.5035923, -1.4212711, C3
-1.2357545, -1.2581971, C2
-0.36559653, -1.1035272, C1
-1.5729845, 1.8303182, C1
-0.72543347, 0.22468233, C1
-0.95042944, 0.1231482, C1
-1.5508825, 1.1453674, C3
-0.7523061, -0.57810676, C2
-1.7693626, -1.3108925, C1
-0.33026397, -1.315453, C1
-0.68447876, -0.97464156, C2
-1.6609038, -1.0162092, C2
-0.37463796, 0.6326935, C1
1.7859466, -1.8148191, C1
1.3179445, -0.68681073, C1
-0.780146, -1.4200584, C2
-1.9009383, 0.37200212, C1
1.2806289, 0.5570009, C2
-0.15755236, -0.7982172, C1
1.245976, 1.9836581, C1
-1.2050602, -1.2590649, C2
1.0827749, -0.6407597, C3
1.0172758, 1.1828961, C2
0.71332, 1.2882602, C2
-0.5123111, -1.3072324, C2
1.560621, -0.6475129, C3
0.23103762, -1.9011154, C1
-0.5821761, -0.07995188, C1
0.90623593, 1.4856062, C2
-1.4914277, -1.0141112, C2
-1.1898139, 1.6339924, C3
1.7582273, 1.8648272, C1
-1.3914635, 1.93752, C1
-1.9664215, -1.9841515, C1
1.568965, 0.66802216, C2
-1.5078785, -1.944472, C1
-0.94176364, -0.2759155, C1
0.36508656, 1.4474797, C1
-0.33781993, 0.94080424, C3
1.6529062, 0.20294404, C1
1.0205207, 1.5007255, C2
-0.7877407, 1.0911219, C3
0.9940057, 1.3345797, C2
1.3625987, 1.3642006, C2
1.0776331, -1.6750183, C3
0.33231378, -0.884621, C3
